Circuit,Date,Excel Time,Value,Notes
A,1/2/2024 04:38:58 AM EST,45293.19373,3984,
A,1/2/2024 04:54:00 AM EST,45293.20417,4024,
A,1/2/2024 05:09:01 AM EST,45293.21459,4212,
A,1/2/2024 05:24:02 AM EST,45293.22502,4141,
A,1/2/2024 05:39:03 AM EST,45293.23545,4240,
A,1/2/2024 05:54:04 AM EST,45293.24588,4292,
A,1/2/2024 06:09:05 AM EST,45293.25631,4339,
A,1/2/2024 06:24:06 AM EST,45293.26674,4368,
A,1/2/2024 06:39:07 AM EST,45293.27716,4279,
A,1/2/2024 06:54:08 AM EST,45293.28759,4398,
A,1/2/2024 07:09:09 AM EST,45293.29802,4457,
A,1/2/2024 07:24:10 AM EST,45293.30845,4455,
A,1/2/2024 07:39:11 AM EST,45293.31888,4394,
A,1/2/2024 07:54:12 AM EST,45293.32931,4295,
A,1/2/2024 08:09:13 AM EST,45293.33973,4365,
A,1/2/2024 08:24:14 AM EST,45293.35016,4309,
A,1/2/2024 08:39:15 AM EST,45293.36059,4355,
A,1/2/2024 08:54:16 AM EST,45293.37102,4305,
A,1/2/2024 09:09:17 AM EST,45293.38145,4405,
A,1/2/2024 09:24:18 AM EST,45293.39188,4491,
A,1/2/2024 09:39:19 AM EST,45293.4023,4416,
A,1/2/2024 09:54:20 AM EST,45293.41273,4484,
A,1/2/2024 10:09:21 AM EST,45293.42316,4457,
A,1/2/2024 10:24:22 AM EST,45293.43359,4399,
A,1/2/2024 10:39:23 AM EST,45293.44402,4318,
A,1/2/2024 10:54:24 AM EST,45293.45444,4345,
A,1/2/2024 11:09:25 AM EST,45293.46487,4115,
A,1/2/2024 11:24:26 AM EST,45293.4753,4165,
A,1/2/2024 11:39:27 AM EST,45293.48573,4221,
A,1/2/2024 11:54:28 AM EST,45293.49616,4441,
A,1/2/2024 12:09:29 PM EST,45293.50659,4316,
A,1/2/2024 12:24:30 PM EST,45293.51701,4335,
A,1/2/2024 12:39:31 PM EST,45293.52744,4506,
A,1/2/2024 12:54:32 PM EST,45293.53787,4388,
A,1/2/2024 01:09:33 PM EST,45293.5483,4347,
A,1/2/2024 01:24:34 PM EST,45293.55873,4442,
A,1/2/2024 01:39:35 PM EST,45293.56916,4334,
A,1/2/2024 01:54:36 PM EST,45293.57958,4296,
A,1/2/2024 02:09:37 PM EST,45293.59001,4508,
A,1/2/2024 02:24:38 PM EST,45293.60044,4134,
A,1/2/2024 02:39:39 PM EST,45293.61087,4165,
A,1/2/2024 02:54:40 PM EST,45293.6213,4267,
A,1/2/2024 03:09:41 PM EST,45293.63172,4387,
A,1/2/2024 03:24:42 PM EST,45293.64215,4345,
A,1/2/2024 03:39:43 PM EST,45293.65258,4489,
A,1/2/2024 03:54:44 PM EST,45293.66301,4239,
A,1/2/2024 04:09:45 PM EST,45293.67344,4377,
A,1/2/2024 04:24:46 PM EST,45293.68387,4425,
A,1/2/2024 04:39:47 PM EST,45293.69429,4432,
A,1/2/2024 04:54:48 PM EST,45293.70472,4530,
A,1/2/2024 05:09:49 PM EST,45293.71515,4565,
A,1/2/2024 05:24:50 PM EST,45293.72558,4466,
A,1/2/2024 05:39:51 PM EST,45293.73601,4343,
A,1/2/2024 05:54:52 PM EST,45293.74644,4395,
A,1/2/2024 06:09:53 PM EST,45293.75686,4349,
A,1/2/2024 06:24:54 PM EST,45293.76729,4395,
A,1/2/2024 06:39:55 PM EST,45293.77772,4320,
A,1/2/2024 06:54:56 PM EST,45293.78815,4342,
A,1/2/2024 07:09:57 PM EST,45293.79858,4381,
A,1/2/2024 07:24:58 PM EST,45293.809,4328,
A,1/2/2024 07:39:59 PM EST,45293.81943,4334,
A,1/2/2024 07:55:00 PM EST,45293.82986,4310,
A,1/2/2024 08:10:01 PM EST,45293.84029,4244,
A,1/2/2024 08:25:02 PM EST,45293.85072,4234,
A,1/2/2024 08:40:03 PM EST,45293.86115,4169,
A,1/2/2024 08:55:04 PM EST,45293.87157,4359,
A,1/2/2024 09:10:05 PM EST,45293.882,4192,
A,1/2/2024 09:25:06 PM EST,45293.89243,4216,
A,1/2/2024 09:40:07 PM EST,45293.90286,4162,
A,1/2/2024 09:55:08 PM EST,45293.91329,4367,
A,1/2/2024 10:10:09 PM EST,45293.92372,4190,
A,1/2/2024 10:25:10 PM EST,45293.93414,4208,
A,1/2/2024 10:40:11 PM EST,45293.94457,4188,
A,1/2/2024 10:55:12 PM EST,45293.955,4206,
A,1/2/2024 11:10:14 PM EST,45293.96544,4088,
A,1/2/2024 11:25:15 PM EST,45293.97587,4081,
A,1/2/2024 11:40:16 PM EST,45293.9863,4021,
A,1/2/2024 11:55:17 PM EST,45293.99672,4002,
A,1/3/2024 12:10:18 AM EST,45294.00715,3909,
A,1/3/2024 12:25:19 AM EST,45294.01758,3917,
A,1/3/2024 12:40:20 AM EST,45294.02801,3982,
A,1/3/2024 12:55:21 AM EST,45294.03844,4000,
A,1/3/2024 01:10:22 AM EST,45294.04887,3936,
A,1/3/2024 01:25:23 AM EST,45294.05929,3927,
A,1/3/2024 01:40:24 AM EST,45294.06972,3952,
A,1/3/2024 01:55:25 AM EST,45294.08015,3906,
A,1/3/2024 02:10:26 AM EST,45294.09058,3878,
A,1/3/2024 02:25:27 AM EST,45294.10101,3939,
A,1/3/2024 02:40:28 AM EST,45294.11144,3893,
A,1/3/2024 02:55:29 AM EST,45294.12186,3946,
A,1/3/2024 03:10:30 AM EST,45294.13229,3904,
A,1/3/2024 03:25:31 AM EST,45294.14272,3943,
A,1/3/2024 03:40:32 AM EST,45294.15315,4018,
A,1/3/2024 03:55:33 AM EST,45294.16358,4018,
A,1/3/2024 04:10:34 AM EST,45294.174,4013,
A,1/3/2024 04:25:35 AM EST,45294.18443,4075,
A,1/3/2024 04:40:36 AM EST,45294.19486,4025,
A,1/3/2024 04:55:37 AM EST,45294.20529,4101,
A,1/3/2024 05:10:38 AM EST,45294.21572,4123,
A,1/3/2024 05:25:39 AM EST,45294.22615,4279,
A,1/3/2024 05:40:40 AM EST,45294.23657,4289,
A,1/3/2024 05:55:41 AM EST,45294.247,4224,
A,1/3/2024 06:10:42 AM EST,45294.25743,4185,
A,1/3/2024 06:25:43 AM EST,45294.26786,4274,
A,1/3/2024 06:40:44 AM EST,45294.27829,4211,
A,1/3/2024 06:55:45 AM EST,45294.28872,4291,
A,1/3/2024 07:10:46 AM EST,45294.29914,4399,
A,1/3/2024 07:25:47 AM EST,45294.30957,4456,
A,1/3/2024 07:40:48 AM EST,45294.32,4505,
A,1/3/2024 07:55:49 AM EST,45294.33043,4485,
A,1/3/2024 08:10:50 AM EST,45294.34086,4462,
A,1/3/2024 08:25:51 AM EST,45294.35128,4505,
A,1/3/2024 08:40:52 AM EST,45294.36171,4517,
A,1/3/2024 08:55:53 AM EST,45294.37214,4332,
A,1/3/2024 09:10:54 AM EST,45294.38257,4340,
A,1/3/2024 09:25:55 AM EST,45294.393,4402,
A,1/3/2024 09:40:56 AM EST,45294.40343,4511,
A,1/3/2024 09:55:57 AM EST,45294.41385,4414,
A,1/3/2024 10:10:58 AM EST,45294.42428,4604,
A,1/3/2024 10:25:59 AM EST,45294.43471,4425,
A,1/3/2024 10:41:00 AM EST,45294.44514,4447,
A,1/3/2024 10:56:01 AM EST,45294.45557,4406,
A,1/3/2024 11:11:02 AM EST,45294.466,4346,
A,1/3/2024 11:26:03 AM EST,45294.47642,4394,
A,1/3/2024 11:41:04 AM EST,45294.48685,4515,
A,1/3/2024 11:56:05 AM EST,45294.49728,4307,
A,1/3/2024 12:11:06 PM EST,45294.50771,4437,
A,1/3/2024 12:26:07 PM EST,45294.51814,4515,
A,1/3/2024 12:41:08 PM EST,45294.52856,4497,
A,1/3/2024 12:56:09 PM EST,45294.53899,4466,
A,1/3/2024 01:11:10 PM EST,45294.54942,4532,
A,1/3/2024 01:26:11 PM EST,45294.55985,4424,
A,1/3/2024 01:41:12 PM EST,45294.57028,4483,
A,1/3/2024 01:56:13 PM EST,45294.58071,4728,
A,1/3/2024 02:11:14 PM EST,45294.59113,4448,
A,1/3/2024 02:26:15 PM EST,45294.60156,4384,
A,1/3/2024 02:41:16 PM EST,45294.61199,4471,
A,1/3/2024 02:56:17 PM EST,45294.62242,4473,
A,1/3/2024 03:11:18 PM EST,45294.63285,4410,
A,1/3/2024 03:26:19 PM EST,45294.64328,4427,
A,1/3/2024 03:41:20 PM EST,45294.6537,4897,
A,1/3/2024 03:56:21 PM EST,45294.66413,4888,
A,1/3/2024 04:11:22 PM EST,45294.67456,4738,
A,1/3/2024 04:26:23 PM EST,45294.68499,4685,
A,1/3/2024 04:41:24 PM EST,45294.69542,4693,
A,1/3/2024 04:56:25 PM EST,45294.70584,4707,
A,1/3/2024 05:11:27 PM EST,45294.71628,4712,
A,1/3/2024 05:26:28 PM EST,45294.72671,4731,
A,1/3/2024 05:41:29 PM EST,45294.73714,4567,
A,1/3/2024 05:56:30 PM EST,45294.74757,4618,
A,1/3/2024 06:11:31 PM EST,45294.758,4614,
A,1/3/2024 06:26:32 PM EST,45294.76843,4569,
A,1/3/2024 06:41:33 PM EST,45294.77885,4555,
A,1/3/2024 06:56:34 PM EST,45294.78928,4620,
A,1/3/2024 07:11:35 PM EST,45294.79971,4504,
A,1/3/2024 07:26:36 PM EST,45294.81014,4446,
A,1/3/2024 07:41:37 PM EST,45294.82057,4431,
A,1/3/2024 07:56:38 PM EST,45294.831,4462,
A,1/3/2024 08:11:39 PM EST,45294.84142,4386,
A,1/3/2024 08:26:40 PM EST,45294.85185,4408,
A,1/3/2024 08:41:41 PM EST,45294.86228,4433,
A,1/3/2024 08:56:42 PM EST,45294.87271,4373,
A,1/3/2024 09:11:43 PM EST,45294.88314,4402,
A,1/3/2024 09:26:44 PM EST,45294.89356,4439,
A,1/3/2024 09:41:45 PM EST,45294.90399,4333,
A,1/3/2024 09:56:46 PM EST,45294.91442,4424,
A,1/3/2024 10:11:47 PM EST,45294.92485,4276,
A,1/3/2024 10:26:48 PM EST,45294.93528,4343,
A,1/3/2024 10:41:49 PM EST,45294.94571,4229,
A,1/3/2024 10:56:50 PM EST,45294.95613,4266,
A,1/3/2024 11:11:51 PM EST,45294.96656,4235,
A,1/3/2024 11:26:52 PM EST,45294.97699,4289,
A,1/3/2024 11:41:53 PM EST,45294.98742,4194,
A,1/3/2024 11:56:54 PM EST,45294.99785,4185,
A,1/4/2024 12:11:55 AM EST,45295.00828,4095,
A,1/4/2024 12:26:56 AM EST,45295.0187,4187,
A,1/4/2024 12:41:57 AM EST,45295.02913,4116,
A,1/4/2024 12:56:58 AM EST,45295.03956,4104,
A,1/4/2024 01:11:59 AM EST,45295.04999,4091,
A,1/4/2024 01:27:00 AM EST,45295.06042,4089,
A,1/4/2024 01:42:01 AM EST,45295.07084,4044,
A,1/4/2024 01:57:02 AM EST,45295.08127,4075,
A,1/4/2024 02:12:03 AM EST,45295.0917,4129,
A,1/4/2024 02:27:04 AM EST,45295.10213,4115,
A,1/4/2024 02:42:05 AM EST,45295.11256,4131,
A,1/4/2024 02:57:06 AM EST,45295.12299,4214,
A,1/4/2024 03:12:07 AM EST,45295.13341,4127,
A,1/4/2024 03:27:08 AM EST,45295.14384,4264,
A,1/4/2024 03:42:09 AM EST,45295.15427,4177,
A,1/4/2024 03:57:10 AM EST,45295.1647,4150,
A,1/4/2024 04:12:11 AM EST,45295.17513,4189,
A,1/4/2024 04:27:12 AM EST,45295.18556,4195,
A,1/4/2024 04:42:13 AM EST,45295.19598,4214,
A,1/4/2024 04:57:14 AM EST,45295.20641,4202,
A,1/4/2024 05:12:15 AM EST,45295.21684,4337,
A,1/4/2024 05:27:16 AM EST,45295.22727,4277,
A,1/4/2024 05:42:17 AM EST,45295.2377,4454,
A,1/4/2024 05:57:18 AM EST,45295.24813,4356,
A,1/4/2024 06:12:19 AM EST,45295.25855,4466,
A,1/4/2024 06:27:20 AM EST,45295.26898,4430,
A,1/4/2024 06:42:21 AM EST,45295.27941,4501,
A,1/4/2024 06:57:22 AM EST,45295.28984,4625,
A,1/4/2024 07:12:23 AM EST,45295.30027,4691,
A,1/4/2024 07:27:24 AM EST,45295.31069,4664,
A,1/4/2024 07:42:25 AM EST,45295.32112,4820,
A,1/4/2024 07:57:26 AM EST,45295.33155,4450,
A,1/4/2024 08:12:27 AM EST,45295.34198,4317,
A,1/4/2024 08:27:28 AM EST,45295.35241,4403,
A,1/4/2024 08:42:29 AM EST,45295.36284,4408,
A,1/4/2024 08:57:30 AM EST,45295.37326,4430,
A,1/4/2024 09:12:31 AM EST,45295.38369,4377,
A,1/4/2024 09:27:32 AM EST,45295.39412,4433,
A,1/4/2024 09:42:33 AM EST,45295.40455,4143,
A,1/4/2024 09:57:34 AM EST,45295.41498,4259,
A,1/4/2024 10:12:35 AM EST,45295.42541,4250,
A,1/4/2024 10:27:36 AM EST,45295.43583,4257,
A,1/4/2024 10:42:37 AM EST,45295.44626,4242,
A,1/4/2024 10:57:38 AM EST,45295.45669,3548,
A,1/4/2024 11:12:39 AM EST,45295.46712,3945,
A,1/4/2024 11:27:41 AM EST,45295.47756,4291,
A,1/4/2024 11:42:42 AM EST,45295.48799,3809,
A,1/4/2024 11:57:43 AM EST,45295.49841,4327,
A,1/4/2024 12:12:44 PM EST,45295.50884,3838,
A,1/4/2024 12:27:45 PM EST,45295.51927,3334,
A,1/4/2024 12:42:46 PM EST,45295.5297,3523,
A,1/4/2024 12:57:47 PM EST,45295.54013,3865,
A,1/4/2024 01:12:48 PM EST,45295.55056,4205,
A,1/4/2024 01:27:49 PM EST,45295.56098,4197,
A,1/4/2024 01:42:50 PM EST,45295.57141,4245,
A,1/4/2024 01:57:51 PM EST,45295.58184,3369,
A,1/4/2024 02:12:52 PM EST,45295.59227,3678,
A,1/4/2024 02:27:53 PM EST,45295.6027,4274,
A,1/4/2024 02:42:54 PM EST,45295.61313,3932,
A,1/4/2024 02:57:55 PM EST,45295.62355,4200,
A,1/4/2024 03:12:56 PM EST,45295.63398,3940,
A,1/4/2024 03:27:57 PM EST,45295.64441,4206,
A,1/4/2024 03:42:58 PM EST,45295.65484,4147,
A,1/4/2024 03:57:59 PM EST,45295.66527,4306,
A,1/4/2024 04:13:00 PM EST,45295.67569,4256,
A,1/4/2024 04:28:01 PM EST,45295.68612,4309,
A,1/4/2024 04:43:02 PM EST,45295.69655,4363,
A,1/4/2024 04:58:03 PM EST,45295.70698,4377,
A,1/4/2024 05:13:04 PM EST,45295.71741,4634,
A,1/4/2024 05:28:05 PM EST,45295.72784,4502,
A,1/4/2024 05:43:06 PM EST,45295.73826,4461,
A,1/4/2024 05:58:07 PM EST,45295.74869,4520,
A,1/4/2024 06:13:08 PM EST,45295.75912,4509,
A,1/4/2024 06:28:09 PM EST,45295.76955,4648,
A,1/4/2024 06:43:10 PM EST,45295.77998,4605,
A,1/4/2024 06:58:11 PM EST,45295.79041,4529,
A,1/4/2024 07:13:12 PM EST,45295.80083,4485,
A,1/4/2024 07:28:13 PM EST,45295.81126,4432,
A,1/4/2024 07:43:14 PM EST,45295.82169,4317,
A,1/4/2024 07:58:15 PM EST,45295.83212,4288,
A,1/4/2024 08:13:16 PM EST,45295.84255,4296,
A,1/4/2024 08:28:17 PM EST,45295.85297,4296,
A,1/4/2024 08:43:18 PM EST,45295.8634,4406,
A,1/4/2024 08:58:19 PM EST,45295.87383,4253,
A,1/4/2024 09:13:20 PM EST,45295.88426,4267,
A,1/4/2024 09:28:21 PM EST,45295.89469,4360,
A,1/4/2024 09:43:22 PM EST,45295.90512,4338,
A,1/4/2024 09:58:23 PM EST,45295.91554,4298,
A,1/4/2024 10:13:24 PM EST,45295.92597,4241,
A,1/4/2024 10:28:25 PM EST,45295.9364,4304,
A,1/4/2024 10:43:26 PM EST,45295.94683,4270,
A,1/4/2024 10:58:27 PM EST,45295.95726,4187,
A,1/4/2024 11:13:28 PM EST,45295.96769,4112,
A,1/4/2024 11:28:29 PM EST,45295.97811,4122,
A,1/4/2024 11:43:30 PM EST,45295.98854,4078,
A,1/4/2024 11:58:31 PM EST,45295.99897,4085,
A,1/5/2024 12:13:32 AM EST,45296.0094,4013,
A,1/5/2024 12:28:33 AM EST,45296.01983,4020,
A,1/5/2024 12:43:34 AM EST,45296.03025,4047,
A,1/5/2024 12:58:35 AM EST,45296.04068,4028,
A,1/5/2024 01:13:36 AM EST,45296.05111,4007,
A,1/5/2024 01:28:37 AM EST,45296.06154,3964,
A,1/5/2024 01:43:38 AM EST,45296.07197,4034,
A,1/5/2024 01:58:39 AM EST,45296.0824,4027,
A,1/5/2024 02:13:40 AM EST,45296.09282,4005,
A,1/5/2024 02:28:41 AM EST,45296.10325,3996,
A,1/5/2024 02:43:42 AM EST,45296.11368,4139,
A,1/5/2024 02:58:43 AM EST,45296.12411,4130,
A,1/5/2024 03:13:44 AM EST,45296.13454,4039,
A,1/5/2024 03:28:45 AM EST,45296.14497,4074,
A,1/5/2024 03:43:46 AM EST,45296.15539,4025,
A,1/5/2024 03:58:47 AM EST,45296.16582,4077,
A,1/5/2024 04:13:48 AM EST,45296.17625,4108,
A,1/5/2024 04:28:49 AM EST,45296.18668,4136,
A,1/5/2024 04:43:50 AM EST,45296.19711,4223,
A,1/5/2024 04:58:51 AM EST,45296.20753,4113,
A,1/5/2024 05:13:52 AM EST,45296.21796,4236,
A,1/5/2024 05:28:53 AM EST,45296.22839,4196,
A,1/5/2024 05:43:55 AM EST,45296.23883,4352,
A,1/5/2024 05:58:56 AM EST,45296.24926,4248,
A,1/5/2024 06:13:57 AM EST,45296.25969,4368,
A,1/5/2024 06:28:58 AM EST,45296.27012,4320,
A,1/5/2024 06:43:59 AM EST,45296.28054,4371,
A,1/5/2024 06:59:00 AM EST,45296.29097,4485,
A,1/5/2024 07:14:01 AM EST,45296.3014,4563,
A,1/5/2024 07:29:02 AM EST,45296.31183,4532,
A,1/5/2024 07:44:03 AM EST,45296.32226,4541,
A,1/5/2024 07:59:04 AM EST,45296.33269,4418,
A,1/5/2024 08:14:05 AM EST,45296.34311,4425,
A,1/5/2024 08:29:06 AM EST,45296.35354,4481,
A,1/5/2024 08:44:07 AM EST,45296.36397,4308,
A,1/5/2024 08:59:08 AM EST,45296.3744,4465,
A,1/5/2024 09:14:09 AM EST,45296.38483,4503,
A,1/5/2024 09:29:10 AM EST,45296.39525,4396,
A,1/5/2024 09:44:11 AM EST,45296.40568,4312,
A,1/5/2024 09:59:12 AM EST,45296.41611,4264,
A,1/5/2024 10:14:13 AM EST,45296.42654,4362,
A,1/5/2024 10:29:14 AM EST,45296.43697,4553,
A,1/5/2024 10:44:15 AM EST,45296.4474,4459,
A,1/5/2024 10:59:16 AM EST,45296.45782,4373,
A,1/5/2024 11:14:17 AM EST,45296.46825,4544,
A,1/5/2024 11:29:18 AM EST,45296.47868,4406,
A,1/5/2024 11:44:19 AM EST,45296.48911,4462,
A,1/5/2024 11:59:20 AM EST,45296.49954,4616,
A,1/5/2024 12:14:21 PM EST,45296.50997,4543,
A,1/5/2024 12:29:22 PM EST,45296.52039,4598,
A,1/5/2024 12:44:23 PM EST,45296.53082,4532,
A,1/5/2024 12:59:24 PM EST,45296.54125,4456,
A,1/5/2024 01:14:25 PM EST,45296.55168,4508,
A,1/5/2024 01:29:26 PM EST,45296.56211,4611,
A,1/5/2024 01:44:27 PM EST,45296.57253,4660,
A,1/5/2024 01:59:28 PM EST,45296.58296,4700,
A,1/5/2024 02:14:29 PM EST,45296.59339,4521,
A,1/5/2024 02:29:30 PM EST,45296.60382,4618,
A,1/5/2024 02:44:31 PM EST,45296.61425,4512,
A,1/5/2024 02:59:32 PM EST,45296.62468,4502,
A,1/5/2024 03:14:33 PM EST,45296.6351,4571,
A,1/5/2024 03:29:34 PM EST,45296.64553,4566,
A,1/5/2024 03:44:35 PM EST,45296.65596,4556,
A,1/5/2024 03:59:36 PM EST,45296.66639,4533,
A,1/5/2024 04:14:37 PM EST,45296.67682,4596,
A,1/5/2024 04:29:38 PM EST,45296.68725,4539,
A,1/5/2024 04:44:39 PM EST,45296.69767,4795,
A,1/5/2024 04:59:40 PM EST,45296.7081,4762,
A,1/5/2024 05:14:41 PM EST,45296.71853,4691,
A,1/5/2024 05:29:42 PM EST,45296.72896,4658,
A,1/5/2024 05:44:43 PM EST,45296.73939,4601,
A,1/5/2024 05:59:44 PM EST,45296.74981,4669,
A,1/5/2024 06:14:45 PM EST,45296.76024,4648,
A,1/5/2024 06:29:46 PM EST,45296.77067,4783,
A,1/5/2024 06:44:47 PM EST,45296.7811,4637,
A,1/5/2024 06:59:48 PM EST,45296.79153,4480,
A,1/5/2024 07:14:49 PM EST,45296.80196,4571,
A,1/5/2024 07:29:50 PM EST,45296.81238,4736,
A,1/5/2024 07:44:51 PM EST,45296.82281,4546,
A,1/5/2024 07:59:52 PM EST,45296.83324,4445,
A,1/5/2024 08:14:53 PM EST,45296.84367,4525,
A,1/5/2024 08:29:54 PM EST,45296.8541,4622,
A,1/5/2024 08:44:55 PM EST,45296.86453,4484,
A,1/5/2024 08:59:56 PM EST,45296.87495,4612,
A,1/5/2024 09:14:57 PM EST,45296.88538,4631,
A,1/5/2024 09:29:58 PM EST,45296.89581,4462,
A,1/5/2024 09:44:59 PM EST,45296.90624,4351,
A,1/5/2024 10:00:00 PM EST,45296.91667,4358,
A,1/5/2024 10:15:01 PM EST,45296.92709,4438,
A,1/5/2024 10:30:02 PM EST,45296.93752,4377,
A,1/5/2024 10:45:03 PM EST,45296.94795,4315,
A,1/5/2024 11:00:04 PM EST,45296.95838,4252,
A,1/5/2024 11:15:05 PM EST,45296.96881,4131,
A,1/5/2024 11:30:06 PM EST,45296.97924,4166,
A,1/5/2024 11:45:07 PM EST,45296.98966,4111,
A,1/6/2024 12:00:09 AM EST,45297.0001,4158,
A,1/6/2024 12:15:10 AM EST,45297.01053,4099,
A,1/6/2024 12:30:11 AM EST,45297.02096,4103,
A,1/6/2024 12:45:12 AM EST,45297.03139,4110,
A,1/6/2024 01:00:13 AM EST,45297.04182,4156,
A,1/6/2024 01:15:14 AM EST,45297.05225,4043,
A,1/6/2024 01:30:15 AM EST,45297.06267,4056,
A,1/6/2024 01:45:16 AM EST,45297.0731,4117,
A,1/6/2024 02:00:17 AM EST,45297.08353,4103,
A,1/6/2024 02:15:18 AM EST,45297.09396,4083,
A,1/6/2024 02:30:19 AM EST,45297.10439,4068,
A,1/6/2024 02:45:20 AM EST,45297.11481,4100,
A,1/6/2024 03:00:21 AM EST,45297.12524,4107,
A,1/6/2024 03:15:22 AM EST,45297.13567,4104,
A,1/6/2024 03:30:23 AM EST,45297.1461,4072,
A,1/6/2024 03:45:24 AM EST,45297.15653,4138,
A,1/6/2024 04:00:25 AM EST,45297.16696,4172,
A,1/6/2024 04:15:26 AM EST,45297.17738,4095,
A,1/6/2024 04:30:27 AM EST,45297.18781,4050,
A,1/6/2024 04:45:28 AM EST,45297.19824,4082,
A,1/6/2024 05:00:29 AM EST,45297.20867,4116,
A,1/6/2024 05:15:30 AM EST,45297.2191,4286,
A,1/6/2024 05:30:31 AM EST,45297.22953,4232,
A,1/6/2024 05:45:32 AM EST,45297.23995,4263,
A,1/6/2024 06:00:33 AM EST,45297.25038,4214,
A,1/6/2024 06:15:34 AM EST,45297.26081,4192,
A,1/6/2024 06:30:35 AM EST,45297.27124,4206,
A,1/6/2024 06:45:36 AM EST,45297.28167,4285,
A,1/6/2024 07:00:37 AM EST,45297.29209,4320,
A,1/6/2024 07:15:38 AM EST,45297.30252,4297,
A,1/6/2024 07:30:39 AM EST,45297.31295,4259,
A,1/6/2024 07:45:40 AM EST,45297.32338,4323,
A,1/6/2024 08:00:41 AM EST,45297.33381,4252,
A,1/6/2024 08:15:42 AM EST,45297.34424,4165,
A,1/6/2024 08:30:43 AM EST,45297.35466,4123,
A,1/6/2024 08:45:44 AM EST,45297.36509,4166,
A,1/6/2024 09:00:45 AM EST,45297.37552,4131,
A,1/6/2024 09:15:46 AM EST,45297.38595,3959,
A,1/6/2024 09:30:47 AM EST,45297.39638,4069,
A,1/6/2024 09:45:48 AM EST,45297.40681,3959,
A,1/6/2024 10:00:49 AM EST,45297.41723,3998,
A,1/6/2024 10:15:50 AM EST,45297.42766,4010,
A,1/6/2024 10:30:51 AM EST,45297.43809,3871,
A,1/6/2024 10:45:52 AM EST,45297.44852,3885,
A,1/6/2024 11:00:53 AM EST,45297.45895,3573,
A,1/6/2024 11:15:54 AM EST,45297.46938,3868,
A,1/6/2024 11:30:55 AM EST,45297.4798,3649,
A,1/6/2024 11:45:56 AM EST,45297.49023,3816,
A,1/6/2024 12:00:57 PM EST,45297.50066,3835,
A,1/6/2024 12:15:58 PM EST,45297.51109,3989,
A,1/6/2024 12:30:59 PM EST,45297.52152,3833,
A,1/6/2024 12:46:00 PM EST,45297.53194,3935,
A,1/6/2024 01:01:01 PM EST,45297.54237,3822,
A,1/6/2024 01:16:02 PM EST,45297.5528,4043,
A,1/6/2024 01:31:03 PM EST,45297.56323,4188,
A,1/6/2024 01:46:04 PM EST,45297.57366,4074,
A,1/6/2024 02:01:05 PM EST,45297.58409,4038,
A,1/6/2024 02:16:06 PM EST,45297.59451,4119,
A,1/6/2024 02:31:07 PM EST,45297.60494,4283,
A,1/6/2024 02:46:08 PM EST,45297.61537,4421,
A,1/6/2024 03:01:09 PM EST,45297.6258,4255,
A,1/6/2024 03:16:10 PM EST,45297.63623,4296,
A,1/6/2024 03:31:11 PM EST,45297.64666,4283,
A,1/6/2024 03:46:12 PM EST,45297.65708,4341,
A,1/6/2024 04:01:13 PM EST,45297.66751,4326,
A,1/6/2024 04:16:14 PM EST,45297.67794,4314,
A,1/6/2024 04:31:15 PM EST,45297.68837,4473,
A,1/6/2024 04:46:16 PM EST,45297.6988,4551,
A,1/6/2024 05:01:17 PM EST,45297.70922,4362,
A,1/6/2024 05:16:18 PM EST,45297.71965,4519,
A,1/6/2024 05:31:19 PM EST,45297.73008,4683,
A,1/6/2024 05:46:20 PM EST,45297.74051,4483,
A,1/6/2024 06:01:22 PM EST,45297.75095,4462,
A,1/6/2024 06:16:23 PM EST,45297.76138,4702,
A,1/6/2024 06:31:24 PM EST,45297.77181,4525,
A,1/6/2024 06:46:25 PM EST,45297.78223,4481,
A,1/6/2024 07:01:26 PM EST,45297.79266,4676,
A,1/6/2024 07:16:27 PM EST,45297.80309,4395,
A,1/6/2024 07:31:28 PM EST,45297.81352,4341,
A,1/6/2024 07:46:29 PM EST,45297.82395,4446,
A,1/6/2024 08:01:30 PM EST,45297.83438,4549,
A,1/6/2024 08:16:31 PM EST,45297.8448,4382,
A,1/6/2024 08:31:32 PM EST,45297.85523,4322,
A,1/6/2024 08:46:33 PM EST,45297.86566,4304,
A,1/6/2024 09:01:34 PM EST,45297.87609,4317,
A,1/6/2024 09:16:35 PM EST,45297.88652,4317,
A,1/6/2024 09:31:36 PM EST,45297.89694,4331,
A,1/6/2024 09:46:37 PM EST,45297.90737,4214,
A,1/6/2024 10:01:38 PM EST,45297.9178,4336,
A,1/6/2024 10:16:39 PM EST,45297.92823,4235,
A,1/6/2024 10:31:40 PM EST,45297.93866,4251,
A,1/6/2024 10:46:41 PM EST,45297.94909,4272,
A,1/6/2024 11:01:42 PM EST,45297.95951,4244,
A,1/6/2024 11:16:43 PM EST,45297.96994,4117,
A,1/6/2024 11:31:44 PM EST,45297.98037,4139,
A,1/6/2024 11:46:45 PM EST,45297.9908,4149,
A,1/7/2024 12:01:46 AM EST,45298.00123,4009,
A,1/7/2024 12:16:47 AM EST,45298.01166,4074,
A,1/7/2024 12:31:48 AM EST,45298.02208,4063,
A,1/7/2024 12:46:49 AM EST,45298.03251,3974,
A,1/7/2024 01:01:50 AM EST,45298.04294,4067,
