Circuit,Date,Excel Time,Value,Notes,Timezone,Year,Month,Day,Hour,Minute,Buffer,D1Limit,D2Limit,D3Limit,DemandLimit
B,2024-04-02 05:21:00-04:00,45384.22292,3563,,EDT,2024,4,2,5,21,75,4333,4483,4633,D0
A,2024-04-02 05:21:25-04:00,45384.22321,4381,,EDT,2024,4,2,5,21,150,5519,5819,6119,D0
B,2024-04-02 05:36:01-04:00,45384.23334,3514,,EDT,2024,4,2,5,36,75,4333,4483,4633,D0
A,2024-04-02 05:36:26-04:00,45384.23363,4413,,EDT,2024,4,2,5,36,150,5519,5819,6119,D0
B,2024-04-02 05:51:02-04:00,45384.24377,3479,,EDT,2024,4,2,5,51,75,4333,4483,4633,D0
A,2024-04-02 05:51:27-04:00,45384.24406,4411,,EDT,2024,4,2,5,51,150,5519,5819,6119,D0
B,2024-04-02 06:06:03-04:00,45384.2542,3602,,EDT,2024,4,2,6,6,75,4333,4483,4633,D0
A,2024-04-02 06:06:28-04:00,45384.25449,4549,,EDT,2024,4,2,6,6,150,5519,5819,6119,D0
B,2024-04-02 06:21:05-04:00,45384.26464,3619,,EDT,2024,4,2,6,21,75,4333,4483,4633,D0
A,2024-04-02 06:21:30-04:00,45384.26493,4563,,EDT,2024,4,2,6,21,150,5519,5819,6119,D0
B,2024-04-02 06:36:06-04:00,45384.27507,3606,,EDT,2024,4,2,6,36,75,4333,4483,4633,D0
A,2024-04-02 06:36:31-04:00,45384.27536,4580,,EDT,2024,4,2,6,36,150,5519,5819,6119,D0
B,2024-04-02 06:51:07-04:00,45384.2855,3645,,EDT,2024,4,2,6,51,75,4333,4483,4633,D0
A,2024-04-02 06:51:32-04:00,45384.28579,4606,,EDT,2024,4,2,6,51,150,5519,5819,6119,D0
B,2024-04-02 07:06:08-04:00,45384.29593,3627,,EDT,2024,4,2,7,6,75,4333,4483,4633,D0
A,2024-04-02 07:06:33-04:00,45384.29622,4639,,EDT,2024,4,2,7,6,150,5519,5819,6119,D0
B,2024-04-02 07:21:09-04:00,45384.30635,3567,,EDT,2024,4,2,7,21,75,4333,4483,4633,D0
A,2024-04-02 07:21:34-04:00,45384.30664,4634,,EDT,2024,4,2,7,21,150,5519,5819,6119,D0
B,2024-04-02 07:36:10-04:00,45384.31678,3728,,EDT,2024,4,2,7,36,75,4333,4483,4633,D0
A,2024-04-02 07:36:35-04:00,45384.31707,4744,,EDT,2024,4,2,7,36,150,5519,5819,6119,D0
B,2024-04-02 07:51:11-04:00,45384.32721,3689,,EDT,2024,4,2,7,51,75,4333,4483,4633,D0
A,2024-04-02 07:51:36-04:00,45384.3275,4602,,EDT,2024,4,2,7,51,150,5519,5819,6119,D0
B,2024-04-02 08:06:12-04:00,45384.33764,3687,,EDT,2024,4,2,8,6,75,4333,4483,4633,D0
A,2024-04-02 08:06:37-04:00,45384.33793,4741,,EDT,2024,4,2,8,6,150,5519,5819,6119,D0
B,2024-04-02 08:21:13-04:00,45384.34807,3616,,EDT,2024,4,2,8,21,75,4333,4483,4633,D0
A,2024-04-02 08:21:38-04:00,45384.34836,4772,,EDT,2024,4,2,8,21,150,5519,5819,6119,D0
B,2024-04-02 08:36:14-04:00,45384.3585,3737,,EDT,2024,4,2,8,36,75,4333,4483,4633,D0
A,2024-04-02 08:36:39-04:00,45384.35878,4847,,EDT,2024,4,2,8,36,150,5519,5819,6119,D0
B,2024-04-02 08:51:15-04:00,45384.36892,3847,,EDT,2024,4,2,8,51,75,4333,4483,4633,D0
A,2024-04-02 08:51:40-04:00,45384.36921,4861,,EDT,2024,4,2,8,51,150,5519,5819,6119,D0
B,2024-04-02 09:06:16-04:00,45384.37935,3867,,EDT,2024,4,2,9,6,75,4333,4483,4633,D0
A,2024-04-02 09:06:41-04:00,45384.37964,4844,,EDT,2024,4,2,9,6,150,5519,5819,6119,D0
B,2024-04-02 09:21:17-04:00,45384.38978,3819,,EDT,2024,4,2,9,21,75,4333,4483,4633,D0
A,2024-04-02 09:21:42-04:00,45384.39007,5002,,EDT,2024,4,2,9,21,150,5519,5819,6119,D0
B,2024-04-02 09:36:18-04:00,45384.40021,3910,,EDT,2024,4,2,9,36,75,4333,4483,4633,D0
A,2024-04-02 09:36:43-04:00,45384.4005,5018,,EDT,2024,4,2,9,36,150,5519,5819,6119,D0
B,2024-04-02 09:51:19-04:00,45384.41064,3865,,EDT,2024,4,2,9,51,75,4333,4483,4633,D0
A,2024-04-02 09:51:44-04:00,45384.41093,4928,,EDT,2024,4,2,9,51,150,5519,5819,6119,D0
B,2024-04-02 10:06:20-04:00,45384.42106,3975,,EDT,2024,4,2,10,6,75,4333,4483,4633,D0
A,2024-04-02 10:06:45-04:00,45384.42135,4983,,EDT,2024,4,2,10,6,150,5519,5819,6119,D0
B,2024-04-02 10:21:21-04:00,45384.43149,3860,,EDT,2024,4,2,10,21,75,4333,4483,4633,D0
A,2024-04-02 10:21:46-04:00,45384.43178,4867,,EDT,2024,4,2,10,21,150,5519,5819,6119,D0
B,2024-04-02 10:36:22-04:00,45384.44192,3949,,EDT,2024,4,2,10,36,75,4333,4483,4633,D0
A,2024-04-02 10:36:47-04:00,45384.44221,4978,,EDT,2024,4,2,10,36,150,5519,5819,6119,D0
B,2024-04-02 10:51:23-04:00,45384.45235,3900,,EDT,2024,4,2,10,51,75,4333,4483,4633,D0
A,2024-04-02 10:51:48-04:00,45384.45264,5068,,EDT,2024,4,2,10,51,150,5519,5819,6119,D0
B,2024-04-02 11:06:24-04:00,45384.46278,4102,,EDT,2024,4,2,11,6,75,4333,4483,4633,D0
A,2024-04-02 11:06:49-04:00,45384.46307,5201,,EDT,2024,4,2,11,6,150,5519,5819,6119,D0
B,2024-04-02 11:21:25-04:00,45384.47321,3992,,EDT,2024,4,2,11,21,75,4333,4483,4633,D0
A,2024-04-02 11:21:50-04:00,45384.4735,5033,,EDT,2024,4,2,11,21,150,5519,5819,6119,D0
B,2024-04-02 11:36:26-04:00,45384.48363,3964,,EDT,2024,4,2,11,36,75,4333,4483,4633,D0
A,2024-04-02 11:36:51-04:00,45384.48392,5033,,EDT,2024,4,2,11,36,150,5519,5819,6119,D0
B,2024-04-02 11:51:27-04:00,45384.49406,3850,,EDT,2024,4,2,11,51,75,4333,4483,4633,D0
B,2024-04-02 11:51:27-04:00,45384.49406,3850,,EDT,2024,4,2,11,51,75,4333,4483,4633,D0
A,2024-04-02 11:51:52-04:00,45384.49435,4923,,EDT,2024,4,2,11,51,150,5519,5819,6119,D0
A,2024-04-02 11:51:52-04:00,45384.49435,4923,,EDT,2024,4,2,11,51,150,5519,5819,6119,D0
B,2024-04-02 12:06:28-04:00,45384.50449,3982,,EDT,2024,4,2,12,6,75,4333,4483,4633,D0
A,2024-04-02 12:06:53-04:00,45384.50478,4893,,EDT,2024,4,2,12,6,150,5519,5819,6119,D0
B,2024-04-02 12:21:29-04:00,45384.51492,3903,,EDT,2024,4,2,12,21,75,4333,4483,4633,D0
A,2024-04-02 12:21:54-04:00,45384.51521,5025,,EDT,2024,4,2,12,21,150,5519,5819,6119,D0
B,2024-04-02 12:36:30-04:00,45384.52535,4106,,EDT,2024,4,2,12,36,75,4333,4483,4633,D0
A,2024-04-02 12:36:55-04:00,45384.52564,5112,,EDT,2024,4,2,12,36,150,5519,5819,6119,D0
A,2024-04-02 12:36:55-04:00,45384.52564,5112,,EDT,2024,4,2,12,36,150,5519,5819,6119,D0
B,2024-04-02 12:51:31-04:00,45384.53578,4151,,EDT,2024,4,2,12,51,75,4333,4483,4633,D0
A,2024-04-02 12:51:56-04:00,45384.53606,5051,,EDT,2024,4,2,12,51,150,5519,5819,6119,D0
B,2024-04-02 13:06:32-04:00,45384.5462,4153,,EDT,2024,4,2,13,6,75,4333,4483,4633,D0
A,2024-04-02 13:06:57-04:00,45384.54649,5134,,EDT,2024,4,2,13,6,150,5519,5819,6119,D0
B,2024-04-02 13:21:33-04:00,45384.55663,3920,,EDT,2024,4,2,13,21,75,4333,4483,4633,D0
A,2024-04-02 13:21:58-04:00,45384.55692,4875,,EDT,2024,4,2,13,21,150,5519,5819,6119,D0
B,2024-04-02 13:36:34-04:00,45384.56706,3873,,EDT,2024,4,2,13,36,75,4333,4483,4633,D0
A,2024-04-02 13:36:59-04:00,45384.56735,4963,,EDT,2024,4,2,13,36,150,5519,5819,6119,D0
A,2024-04-02 13:36:59-04:00,45384.56735,4963,,EDT,2024,4,2,13,36,150,5519,5819,6119,D0
B,2024-04-02 13:51:35-04:00,45384.57749,3973,,EDT,2024,4,2,13,51,75,4333,4483,4633,D0
A,2024-04-02 13:52:00-04:00,45384.57778,4991,,EDT,2024,4,2,13,52,150,5519,5819,6119,D0
B,2024-04-02 14:06:36-04:00,45384.58792,4073,,EDT,2024,4,2,14,6,75,4333,4483,4633,D0
A,2024-04-02 14:07:01-04:00,45384.58821,5110,,EDT,2024,4,2,14,7,150,5519,5819,6119,D0
B,2024-04-02 14:21:37-04:00,45384.59834,3983,,EDT,2024,4,2,14,21,75,4333,4483,4633,D0
A,2024-04-02 14:22:02-04:00,45384.59863,4867,,EDT,2024,4,2,14,22,150,5519,5819,6119,D0
A,2024-04-02 14:22:02-04:00,45384.59863,4867,,EDT,2024,4,2,14,22,150,5519,5819,6119,D0
B,2024-04-02 14:36:38-04:00,45384.60877,3897,,EDT,2024,4,2,14,36,75,4333,4483,4633,D0
A,2024-04-02 14:37:03-04:00,45384.60906,4910,,EDT,2024,4,2,14,37,150,5519,5819,6119,D0
B,2024-04-02 14:51:39-04:00,45384.6192,3820,,EDT,2024,4,2,14,51,75,4333,4483,4633,D0
A,2024-04-02 14:52:04-04:00,45384.61949,4699,,EDT,2024,4,2,14,52,150,5519,5819,6119,D0
B,2024-04-02 15:06:40-04:00,45384.62963,3916,,EDT,2024,4,2,15,6,75,4333,4483,4633,D0
A,2024-04-02 15:07:05-04:00,45384.62992,4904,,EDT,2024,4,2,15,7,150,5519,5819,6119,D0
B,2024-04-02 15:21:41-04:00,45384.64006,4119,,EDT,2024,4,2,15,21,75,4333,4483,4633,D0
A,2024-04-02 15:22:06-04:00,45384.64035,5024,,EDT,2024,4,2,15,22,150,5519,5819,6119,D0
B,2024-04-02 15:36:42-04:00,45384.65049,4125,,EDT,2024,4,2,15,36,75,4333,4483,4633,D0
A,2024-04-02 15:37:07-04:00,45384.65078,5210,,EDT,2024,4,2,15,37,150,5519,5819,6119,D0
B,2024-04-02 15:51:43-04:00,45384.66091,4176,,EDT,2024,4,2,15,51,75,4333,4483,4633,D0
A,2024-04-02 15:52:08-04:00,45384.6612,5413,,EDT,2024,4,2,15,52,150,5519,5819,6119,D0
B,2024-04-02 16:06:44-04:00,45384.67134,4162,,EDT,2024,4,2,16,6,75,4333,4483,4633,D0
A,2024-04-02 16:07:09-04:00,45384.67163,5206,,EDT,2024,4,2,16,7,150,5519,5819,6119,D0
B,2024-04-02 16:21:45-04:00,45384.68177,4097,,EDT,2024,4,2,16,21,75,4333,4483,4633,D0
A,2024-04-02 16:22:10-04:00,45384.68206,5100,,EDT,2024,4,2,16,22,150,5519,5819,6119,D0
B,2024-04-02 16:36:46-04:00,45384.6922,4038,,EDT,2024,4,2,16,36,75,4333,4483,4633,D0
A,2024-04-02 16:37:11-04:00,45384.69249,4979,,EDT,2024,4,2,16,37,150,5519,5819,6119,D0
B,2024-04-02 16:51:47-04:00,45384.70263,4108,,EDT,2024,4,2,16,51,75,4333,4483,4633,D0
A,2024-04-02 16:52:12-04:00,45384.70292,5030,,EDT,2024,4,2,16,52,150,5519,5819,6119,D0
B,2024-04-02 17:06:48-04:00,45384.71306,4175,,EDT,2024,4,2,17,6,75,4333,4483,4633,D0
A,2024-04-02 17:07:13-04:00,45384.71334,5250,,EDT,2024,4,2,17,7,150,5519,5819,6119,D0
B,2024-04-02 17:21:49-04:00,45384.72348,4054,,EDT,2024,4,2,17,21,75,4333,4483,4633,D0
A,2024-04-02 17:22:14-04:00,45384.72377,5101,,EDT,2024,4,2,17,22,150,5519,5819,6119,D0
B,2024-04-02 17:36:50-04:00,45384.73391,3971,,EDT,2024,4,2,17,36,75,4333,4483,4633,D0
A,2024-04-02 17:37:15-04:00,45384.7342,5177,,EDT,2024,4,2,17,37,150,5519,5819,6119,D0
B,2024-04-02 17:51:51-04:00,45384.74434,4105,,EDT,2024,4,2,17,51,75,4333,4483,4633,D0
A,2024-04-02 17:52:16-04:00,45384.74463,4966,,EDT,2024,4,2,17,52,150,5519,5819,6119,D0
B,2024-04-02 18:06:52-04:00,45384.75477,4046,,EDT,2024,4,2,18,6,75,4333,4483,4633,D0
A,2024-04-02 18:07:17-04:00,45384.75506,5101,,EDT,2024,4,2,18,7,150,5519,5819,6119,D0
B,2024-04-02 18:21:53-04:00,45384.7652,4021,,EDT,2024,4,2,18,21,75,4333,4483,4633,D0
A,2024-04-02 18:22:18-04:00,45384.76549,5143,,EDT,2024,4,2,18,22,150,5519,5819,6119,D0
B,2024-04-02 18:36:54-04:00,45384.77562,3980,,EDT,2024,4,2,18,36,75,4333,4483,4633,D0
A,2024-04-02 18:37:19-04:00,45384.77591,5180,,EDT,2024,4,2,18,37,150,5519,5819,6119,D0
B,2024-04-02 18:51:55-04:00,45384.78605,4030,,EDT,2024,4,2,18,51,75,4333,4483,4633,D0
A,2024-04-02 18:52:20-04:00,45384.78634,5297,,EDT,2024,4,2,18,52,150,5519,5819,6119,D0
B,2024-04-02 19:06:56-04:00,45384.79648,3984,,EDT,2024,4,2,19,6,75,4333,4483,4633,D0
A,2024-04-02 19:07:21-04:00,45384.79677,5291,,EDT,2024,4,2,19,7,150,5519,5819,6119,D0
B,2024-04-02 19:21:57-04:00,45384.80691,4243,,EDT,2024,4,2,19,21,75,4333,4483,4633,D0
A,2024-04-02 19:22:22-04:00,45384.8072,5229,,EDT,2024,4,2,19,22,150,5519,5819,6119,D0
B,2024-04-02 19:36:58-04:00,45384.81734,4067,,EDT,2024,4,2,19,36,75,4333,4483,4633,D0
A,2024-04-02 19:37:23-04:00,45384.81763,5447,,EDT,2024,4,2,19,37,150,5519,5819,6119,D0
B,2024-04-02 19:51:59-04:00,45384.82777,4116,,EDT,2024,4,2,19,51,75,4333,4483,4633,D0
A,2024-04-02 19:52:24-04:00,45384.82806,5314,,EDT,2024,4,2,19,52,150,5519,5819,6119,D0
B,2024-04-02 20:07:00-04:00,45384.83819,4098,,EDT,2024,4,2,20,7,75,4333,4483,4633,D0
A,2024-04-02 20:07:25-04:00,45384.83848,5386,,EDT,2024,4,2,20,7,150,5519,5819,6119,D0
B,2024-04-02 20:22:01-04:00,45384.84862,4152,,EDT,2024,4,2,20,22,75,4333,4483,4633,D0
B,2024-04-02 20:22:01-04:00,45384.84862,4152,,EDT,2024,4,2,20,22,75,4333,4483,4633,D0
A,2024-04-02 20:22:26-04:00,45384.84891,5227,,EDT,2024,4,2,20,22,150,5519,5819,6119,D0
B,2024-04-02 20:37:02-04:00,45384.85905,4115,,EDT,2024,4,2,20,37,75,4333,4483,4633,D0
A,2024-04-02 20:37:27-04:00,45384.85934,5363,,EDT,2024,4,2,20,37,150,5519,5819,6119,D0
B,2024-04-02 20:52:03-04:00,45384.86948,4163,,EDT,2024,4,2,20,52,75,4333,4483,4633,D0
A,2024-04-02 20:52:28-04:00,45384.86977,5248,,EDT,2024,4,2,20,52,150,5519,5819,6119,D0
B,2024-04-02 21:07:04-04:00,45384.87991,4002,,EDT,2024,4,2,21,7,75,4333,4483,4633,D0
A,2024-04-02 21:07:29-04:00,45384.8802,5159,,EDT,2024,4,2,21,7,150,5519,5819,6119,D0
B,2024-04-02 21:22:05-04:00,45384.89034,4075,,EDT,2024,4,2,21,22,75,4333,4483,4633,D0
A,2024-04-02 21:22:30-04:00,45384.89063,5254,,EDT,2024,4,2,21,22,150,5519,5819,6119,D0
B,2024-04-02 21:37:06-04:00,45384.90076,3972,,EDT,2024,4,2,21,37,75,4333,4483,4633,D0
A,2024-04-02 21:37:31-04:00,45384.90105,4929,,EDT,2024,4,2,21,37,150,5519,5819,6119,D0
B,2024-04-02 21:52:07-04:00,45384.91119,3951,,EDT,2024,4,2,21,52,75,4333,4483,4633,D0
A,2024-04-02 21:52:32-04:00,45384.91148,4983,,EDT,2024,4,2,21,52,150,5519,5819,6119,D0
B,2024-04-02 22:07:08-04:00,45384.92162,4072,,EDT,2024,4,2,22,7,75,4333,4483,4633,D0
A,2024-04-02 22:07:33-04:00,45384.92191,4963,,EDT,2024,4,2,22,7,150,5519,5819,6119,D0
B,2024-04-02 22:22:09-04:00,45384.93205,4000,,EDT,2024,4,2,22,22,75,4333,4483,4633,D0
A,2024-04-02 22:22:34-04:00,45384.93234,4938,,EDT,2024,4,2,22,22,150,5519,5819,6119,D0
B,2024-04-02 22:37:10-04:00,45384.94248,4009,,EDT,2024,4,2,22,37,75,4333,4483,4633,D0
B,2024-04-02 22:37:10-04:00,45384.94248,4009,,EDT,2024,4,2,22,37,75,4333,4483,4633,D0
A,2024-04-02 22:37:35-04:00,45384.94277,4853,,EDT,2024,4,2,22,37,150,5519,5819,6119,D0
B,2024-04-02 22:52:11-04:00,45384.95291,3870,,EDT,2024,4,2,22,52,75,4333,4483,4633,D0
A,2024-04-02 22:52:36-04:00,45384.95319,4893,,EDT,2024,4,2,22,52,150,5519,5819,6119,D0
A,2024-04-02 22:52:36-04:00,45384.95319,4893,,EDT,2024,4,2,22,52,150,5519,5819,6119,D0
B,2024-04-02 23:07:12-04:00,45384.96333,3915,,EDT,2024,4,2,23,7,75,4333,4483,4633,D0
A,2024-04-02 23:07:37-04:00,45384.96362,4754,,EDT,2024,4,2,23,7,150,5519,5819,6119,D0
B,2024-04-02 23:22:13-04:00,45384.97376,3833,,EDT,2024,4,2,23,22,75,4333,4483,4633,D0
A,2024-04-02 23:22:38-04:00,45384.97405,4617,,EDT,2024,4,2,23,22,150,5519,5819,6119,D0
B,2024-04-02 23:37:14-04:00,45384.98419,3901,,EDT,2024,4,2,23,37,75,4333,4483,4633,D0
A,2024-04-02 23:37:39-04:00,45384.98448,4626,,EDT,2024,4,2,23,37,150,5519,5819,6119,D0
B,2024-04-02 23:52:15-04:00,45384.99462,3693,,EDT,2024,4,2,23,52,75,4333,4483,4633,D0
A,2024-04-02 23:52:40-04:00,45384.99491,4485,,EDT,2024,4,2,23,52,150,5519,5819,6119,D0
B,2024-04-03 00:07:16-04:00,45385.00505,3764,,EDT,2024,4,3,0,7,75,4333,4483,4633,D0
B,2024-04-03 00:07:16-04:00,45385.00505,3764,,EDT,2024,4,3,0,7,75,4333,4483,4633,D0
A,2024-04-03 00:07:41-04:00,45385.00534,4380,,EDT,2024,4,3,0,7,150,5519,5819,6119,D0
B,2024-04-03 00:22:17-04:00,45385.01547,3720,,EDT,2024,4,3,0,22,75,4333,4483,4633,D0
A,2024-04-03 00:22:42-04:00,45385.01576,4458,,EDT,2024,4,3,0,22,150,5519,5819,6119,D0
A,2024-04-03 00:22:42-04:00,45385.01576,4458,,EDT,2024,4,3,0,22,150,5519,5819,6119,D0
B,2024-04-03 00:37:19-04:00,45385.02591,3755,,EDT,2024,4,3,0,37,75,4333,4483,4633,D0
A,2024-04-03 00:37:44-04:00,45385.0262,4404,,EDT,2024,4,3,0,37,150,5519,5819,6119,D0
B,2024-04-03 00:52:20-04:00,45385.03634,3668,,EDT,2024,4,3,0,52,75,4333,4483,4633,D0
B,2024-04-03 00:52:20-04:00,45385.03634,3668,,EDT,2024,4,3,0,52,75,4333,4483,4633,D0
A,2024-04-03 00:52:45-04:00,45385.03663,4392,,EDT,2024,4,3,0,52,150,5519,5819,6119,D0
B,2024-04-03 01:07:21-04:00,45385.04677,3615,,EDT,2024,4,3,1,7,75,4333,4483,4633,D0
A,2024-04-03 01:07:46-04:00,45385.04706,4305,,EDT,2024,4,3,1,7,150,5519,5819,6119,D0
B,2024-04-03 01:22:22-04:00,45385.0572,3614,,EDT,2024,4,3,1,22,75,4333,4483,4633,D0
A,2024-04-03 01:22:47-04:00,45385.05749,4186,,EDT,2024,4,3,1,22,150,5519,5819,6119,D0
A,2024-04-03 01:22:47-04:00,45385.05749,4186,,EDT,2024,4,3,1,22,150,5519,5819,6119,D0
B,2024-04-03 01:37:23-04:00,45385.06763,3555,,EDT,2024,4,3,1,37,75,4333,4483,4633,D0
A,2024-04-03 01:37:48-04:00,45385.06792,4169,,EDT,2024,4,3,1,37,150,5519,5819,6119,D0
B,2024-04-03 01:52:24-04:00,45385.07806,3562,,EDT,2024,4,3,1,52,75,4333,4483,4633,D0
A,2024-04-03 01:52:49-04:00,45385.07834,4178,,EDT,2024,4,3,1,52,150,5519,5819,6119,D0
B,2024-04-03 02:07:25-04:00,45385.08848,3559,,EDT,2024,4,3,2,7,75,4333,4483,4633,D0
A,2024-04-03 02:07:50-04:00,45385.08877,4179,,EDT,2024,4,3,2,7,150,5519,5819,6119,D0
B,2024-04-03 02:22:26-04:00,45385.09891,3554,,EDT,2024,4,3,2,22,75,4333,4483,4633,D0
B,2024-04-03 02:22:26-04:00,45385.09891,3554,,EDT,2024,4,3,2,22,75,4333,4483,4633,D0
A,2024-04-03 02:22:51-04:00,45385.0992,4203,,EDT,2024,4,3,2,22,150,5519,5819,6119,D0
B,2024-04-03 02:37:27-04:00,45385.10934,3464,,EDT,2024,4,3,2,37,75,4333,4483,4633,D0
A,2024-04-03 02:37:52-04:00,45385.10963,4130,,EDT,2024,4,3,2,37,150,5519,5819,6119,D0
A,2024-04-03 02:37:52-04:00,45385.10963,4130,,EDT,2024,4,3,2,37,150,5519,5819,6119,D0
B,2024-04-03 02:52:28-04:00,45385.11977,3496,,EDT,2024,4,3,2,52,75,4333,4483,4633,D0
A,2024-04-03 02:52:53-04:00,45385.12006,4192,,EDT,2024,4,3,2,52,150,5519,5819,6119,D0
B,2024-04-03 03:07:29-04:00,45385.1302,3533,,EDT,2024,4,3,3,7,75,4333,4483,4633,D0
A,2024-04-03 03:07:54-04:00,45385.13049,4201,,EDT,2024,4,3,3,7,150,5519,5819,6119,D0
B,2024-04-03 03:22:30-04:00,45385.14063,3510,,EDT,2024,4,3,3,22,75,4333,4483,4633,D0
A,2024-04-03 03:22:55-04:00,45385.14091,4250,,EDT,2024,4,3,3,22,150,5519,5819,6119,D0
B,2024-04-03 03:37:31-04:00,45385.15105,3477,,EDT,2024,4,3,3,37,75,4333,4483,4633,D0
B,2024-04-03 03:37:31-04:00,45385.15105,3477,,EDT,2024,4,3,3,37,75,4333,4483,4633,D0
A,2024-04-03 03:37:56-04:00,45385.15134,4286,,EDT,2024,4,3,3,37,150,5519,5819,6119,D0
A,2024-04-03 03:37:56-04:00,45385.15134,4286,,EDT,2024,4,3,3,37,150,5519,5819,6119,D0
B,2024-04-03 03:52:32-04:00,45385.16148,3452,,EDT,2024,4,3,3,52,75,4333,4483,4633,D0
A,2024-04-03 03:52:57-04:00,45385.16177,4254,,EDT,2024,4,3,3,52,150,5519,5819,6119,D0
B,2024-04-03 04:07:33-04:00,45385.17191,3447,,EDT,2024,4,3,4,7,75,4333,4483,4633,D0
B,2024-04-03 04:07:33-04:00,45385.17191,3447,,EDT,2024,4,3,4,7,75,4333,4483,4633,D0
A,2024-04-03 04:07:58-04:00,45385.1722,4175,,EDT,2024,4,3,4,7,150,5519,5819,6119,D0
A,2024-04-03 04:07:58-04:00,45385.1722,4175,,EDT,2024,4,3,4,7,150,5519,5819,6119,D0
B,2024-04-03 04:22:34-04:00,45385.18234,3461,,EDT,2024,4,3,4,22,75,4333,4483,4633,D0
A,2024-04-03 04:22:59-04:00,45385.18263,4239,,EDT,2024,4,3,4,22,150,5519,5819,6119,D0
B,2024-04-03 04:37:35-04:00,45385.19277,3442,,EDT,2024,4,3,4,37,75,4333,4483,4633,D0
A,2024-04-03 04:38:00-04:00,45385.19306,4145,,EDT,2024,4,3,4,38,150,5519,5819,6119,D0
A,2024-04-03 04:38:00-04:00,45385.19306,4145,,EDT,2024,4,3,4,38,150,5519,5819,6119,D0
B,2024-04-03 04:52:36-04:00,45385.20319,3455,,EDT,2024,4,3,4,52,75,4333,4483,4633,D0
A,2024-04-03 04:53:01-04:00,45385.20348,4267,,EDT,2024,4,3,4,53,150,5519,5819,6119,D0
B,2024-04-03 05:07:37-04:00,45385.21362,3573,,EDT,2024,4,3,5,7,75,4333,4483,4633,D0
A,2024-04-03 05:08:02-04:00,45385.21391,4311,,EDT,2024,4,3,5,8,150,5519,5819,6119,D0
B,2024-04-03 05:22:38-04:00,45385.22405,3511,,EDT,2024,4,3,5,22,75,4333,4483,4633,D0
B,2024-04-03 05:22:38-04:00,45385.22405,3511,,EDT,2024,4,3,5,22,75,4333,4483,4633,D0
A,2024-04-03 05:23:03-04:00,45385.22434,4435,,EDT,2024,4,3,5,23,150,5519,5819,6119,D0
B,2024-04-03 05:37:39-04:00,45385.23448,3517,,EDT,2024,4,3,5,37,75,4333,4483,4633,D0
A,2024-04-03 05:38:04-04:00,45385.23477,4482,,EDT,2024,4,3,5,38,150,5519,5819,6119,D0
B,2024-04-03 05:52:40-04:00,45385.24491,3554,,EDT,2024,4,3,5,52,75,4333,4483,4633,D0
A,2024-04-03 05:53:05-04:00,45385.2452,4523,,EDT,2024,4,3,5,53,150,5519,5819,6119,D0
B,2024-04-03 06:07:41-04:00,45385.25534,3604,,EDT,2024,4,3,6,7,75,4333,4483,4633,D0
A,2024-04-03 06:08:06-04:00,45385.25563,4604,,EDT,2024,4,3,6,8,150,5519,5819,6119,D0
B,2024-04-03 06:22:42-04:00,45385.26576,3549,,EDT,2024,4,3,6,22,75,4333,4483,4633,D0
A,2024-04-03 06:23:07-04:00,45385.26605,4573,,EDT,2024,4,3,6,23,150,5519,5819,6119,D0
A,2024-04-03 06:23:07-04:00,45385.26605,4573,,EDT,2024,4,3,6,23,150,5519,5819,6119,D0
B,2024-04-03 06:37:43-04:00,45385.27619,3645,,EDT,2024,4,3,6,37,75,4333,4483,4633,D0
A,2024-04-03 06:38:08-04:00,45385.27648,4623,,EDT,2024,4,3,6,38,150,5519,5819,6119,D0
B,2024-04-03 06:52:44-04:00,45385.28662,3600,,EDT,2024,4,3,6,52,75,4333,4483,4633,D0
B,2024-04-03 06:52:44-04:00,45385.28662,3600,,EDT,2024,4,3,6,52,75,4333,4483,4633,D0
A,2024-04-03 06:53:09-04:00,45385.28691,4659,,EDT,2024,4,3,6,53,150,5519,5819,6119,D0
A,2024-04-03 06:53:09-04:00,45385.28691,4659,,EDT,2024,4,3,6,53,150,5519,5819,6119,D0
B,2024-04-03 07:07:45-04:00,45385.29705,3609,,EDT,2024,4,3,7,7,75,4333,4483,4633,D0
A,2024-04-03 07:08:10-04:00,45385.29734,4655,,EDT,2024,4,3,7,8,150,5519,5819,6119,D0
B,2024-04-03 07:22:46-04:00,45385.30748,3575,,EDT,2024,4,3,7,22,75,4333,4483,4633,D0
A,2024-04-03 07:23:11-04:00,45385.30777,4698,,EDT,2024,4,3,7,23,150,5519,5819,6119,D0
A,2024-04-03 07:23:11-04:00,45385.30777,4698,,EDT,2024,4,3,7,23,150,5519,5819,6119,D0
B,2024-04-03 07:37:47-04:00,45385.31791,3589,,EDT,2024,4,3,7,37,75,4333,4483,4633,D0
A,2024-04-03 07:38:12-04:00,45385.31819,4807,,EDT,2024,4,3,7,38,150,5519,5819,6119,D0
B,2024-04-03 07:52:48-04:00,45385.32833,3794,,EDT,2024,4,3,7,52,75,4333,4483,4633,D0
B,2024-04-03 07:52:48-04:00,45385.32833,3794,,EDT,2024,4,3,7,52,75,4333,4483,4633,D0
A,2024-04-03 07:53:13-04:00,45385.32862,4732,,EDT,2024,4,3,7,53,150,5519,5819,6119,D0
A,2024-04-03 07:53:13-04:00,45385.32862,4732,,EDT,2024,4,3,7,53,150,5519,5819,6119,D0
